Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,SPP_Code,sciName,Height(cm)
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,PAME,Pseudopterogorgia americana,8
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,GVEN,Gorgonia ventalina,8
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,PFLE,Eunicea flexuosa,7
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,GVEN,Gorgonia ventalina,15
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,PFLE,Eunicea flexuosa,15
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,PFLE,Eunicea flexuosa,28
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,PFLE,Eunicea flexuosa,30
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,ECAL,Eunicea calyculata,5
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,PFLE,Eunicea flexuosa,25
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,PFLE,Eunicea flexuosa,10
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,PFLE,Eunicea flexuosa,38
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,GVEN,Gorgonia ventalina,20
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PAME,Pseudopterogorgia americana,31
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,20
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,21
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,7
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PAME,Pseudopterogorgia americana,10
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,11
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,25
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,34
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,10
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,13
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,15
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,59
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,13
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PAME,Pseudopterogorgia americana,17
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,42
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,16
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,32
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,52
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,40
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PAME,Pseudopterogorgia americana,50
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,25
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,61
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,37
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,22
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PAME,Pseudopterogorgia americana,52
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,36
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,17
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,6
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,6
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,72
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,52
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,65
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,45
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,11
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,16
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,15
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PAME,Pseudopterogorgia americana,45
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,46
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PAME,Pseudopterogorgia americana,12
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,10
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,45
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,14
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,30
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,21
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,59
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,50
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,12
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,15
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,13
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,12
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PPOR,Pseudoplexaura porosa,155
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,PFLE,Eunicea flexuosa,44
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,ECAL,Eunicea calyculata,15
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,23
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,9
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,17
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,11
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,36
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,22
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,12
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,25
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,34
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,9
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,27
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,22
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,5
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,12
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,16
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,17
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,36
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,34
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,21
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,22
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,29
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,26
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,6
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,6
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PPOR,Pseudoplexaura porosa,132
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,12
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,26
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,33
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,22
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,17
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,75
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,22
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,21
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,27
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,19
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,14
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,17
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,46
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,23
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,30
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,13
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,20
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,11
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,7
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,12
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,24
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PPOR,Pseudoplexaura porosa,77
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,37
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,27
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,6
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,3
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,5
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,8
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,25
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,74
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,19
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,14
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,17
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,62
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PAME,Pseudopterogorgia americana,53
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,17
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,12
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,20
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,41
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PAME,Pseudopterogorgia americana,67
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,7
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,8
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,35
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,50
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PPOR,Pseudoplexaura porosa,36
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PPOR,Pseudoplexaura porosa,72
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,9
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,8
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,30
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,3
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,4
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,8
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,5
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,16
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,23
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,67
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,20
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,ECAL,Eunicea calyculata,60
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,PFLE,Eunicea flexuosa,12
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,65
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,7
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,12
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,60
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,45
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,35
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,5
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,35
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,70
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,50
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,GVEN,Gorgonia ventalina,20
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,65
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,35
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,22
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,60
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,GVEN,Gorgonia ventalina,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,15
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,10
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,20
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,15
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,7
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,12
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,15
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,7
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,15
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,15
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,GVEN,Gorgonia ventalina,55
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,50
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,35
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,35
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,40
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,15
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,35
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,50
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,10
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,65
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,40
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,ECAL,Eunicea calyculata,60
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PFLE,Eunicea flexuosa,50
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,20
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,PAME,Pseudopterogorgia americana,5
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,57
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,36
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,12
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,11
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,20
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,21
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,34
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,11
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,29
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,27
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,21
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,19
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,15
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,95
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,10
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,14
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,22
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,65
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PPOR,Pseudoplexaura porosa,32
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,19
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,36
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,16
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,79
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,41
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,34
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PPOR,Pseudoplexaura porosa,49
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,22
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,50
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,53
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,50
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,34
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,26
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,23
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,79
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,40
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,15
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,28
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,35
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,36
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,9
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,11
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,4
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,60
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,10
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,35
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,67
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,76
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,70
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,16
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,23
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,63
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,70
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,15
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,20
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,2
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,75
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,26
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,24
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,36
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,14
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,70
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,60
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,35
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,10
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,80
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,30
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,25
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PFLE,Eunicea flexuosa,33
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,22
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,21
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,ECAL,Eunicea calyculata,60
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,50
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,PAME,Pseudopterogorgia americana,10
