"","Year","ImageDate","Subregion","Habitat","SiteCode","SiteID","SiteName","StationID","points","BOCT","EOCT","GVEN","OCTO","ProjectRegion","length","Depth","latDD","lonDD","latDeg","latMin","lonDeg","lonMin"
"442",2018,"5/23/2018","MK","OS","5S1",56,"Sombrero Shallow",562,793,0.0277,0.0013,0.1122,0.1412,"FKNMS","20",17,24.6269,-81.1092,24,37.614,-81,6.552
"443",2018,"5/23/2018","MK","OS","5S1",56,"Sombrero Shallow",563,840,0.0833,0.0024,0.0429,0.1286,"FKNMS","20",20,24.6258,-81.1092,24,37.548,-81,6.552
"444",2018,"5/23/2018","MK","OS","5S1",56,"Sombrero Shallow",564,772,0.0091,0,0.1088,0.1179,"FKNMS","20",9,24.6255,-81.1104,24,37.53,-81,6.624
"445",2018,"8/8/2018","LK","OS","5S4",59,"Western Sambo Shallow",591,978,0.045,0,0.0184,0.0634,"FKNMS","22",14,24.4796,-81.7176,24,28.776,-81,43.056
"446",2018,"8/8/2018","LK","OS","5S4",59,"Western Sambo Shallow",592,1138,0.0738,0,0.0466,0.1204,"FKNMS","24",17,24.4796,-81.7176,24,28.776,-81,43.056
"447",2018,"8/8/2018","LK","OS","5S4",59,"Western Sambo Shallow",593,980,0.0888,0.0071,0.0765,0.1724,"FKNMS","24",9,24.4798,-81.7158,24,28.788,-81,42.948
"448",2018,"8/8/2018","LK","OS","5S4",59,"Western Sambo Shallow",594,809,0.0185,0,0.0371,0.0556,"FKNMS","21",9,24.4798,-81.7158,24,28.788,-81,42.948
"449",2018,"8/7/2018","LK","OS","2S1",61,"Sand Key Shallow",611,879,0.0455,0,0.0114,0.0569,"FKNMS","22",21,24.452,-81.8775,24,27.12,-81,52.65
"450",2018,"8/7/2018","LK","OS","2S1",61,"Sand Key Shallow",612,830,0.0663,0.0012,0.0229,0.0904,"FKNMS","22",18,24.452,-81.8775,24,27.12,-81,52.65
"451",2018,"8/7/2018","LK","OS","2S1",61,"Sand Key Shallow",613,914,0.1389,0.0011,0.0383,0.1783,"FKNMS","22",18,24.452,-81.8775,24,27.12,-81,52.65
"452",2018,"8/7/2018","LK","OS","2S1",61,"Sand Key Shallow",614,828,0.0592,0,0.0326,0.0918,"FKNMS","21",21,24.452,-81.8775,24,27.12,-81,52.65
"453",2018,"7/13/2018","UK","OD","9D1",70,"Carysfort Deep",701,917,0.0752,0.0382,0,0.1134,"FKNMS","22",52,25.2208,-80.2099,25,13.248,-80,12.594
"454",2018,"7/13/2018","UK","OD","9D1",70,"Carysfort Deep",702,907,0.0474,0.0783,0,0.1257,"FKNMS","22",53,25.2208,-80.2099,25,13.248,-80,12.594
"455",2018,"7/13/2018","UK","OD","9D1",70,"Carysfort Deep",703,919,0.0403,0.0479,0,0.0882,"FKNMS","22",47,25.2227,-80.2087,25,13.362,-80,12.522
"456",2018,"7/13/2018","UK","OD","9D1",70,"Carysfort Deep",704,967,0.0507,0.031,0.0021,0.0838,"FKNMS","22",44,25.2227,-80.2087,25,13.362,-80,12.522
"457",2018,"7/14/2018","UK","OD","9D3",72,"Molasses Deep",721,884,0.0486,0.0045,0.0045,0.0576,"FKNMS","22",44,25.0072,-80.3756,25,0.432,-80,22.536
"458",2018,"7/14/2018","UK","OD","9D3",72,"Molasses Deep",722,899,0.0445,0.0011,0,0.0456,"FKNMS","22",44,25.0072,-80.3756,25,0.432,-80,22.536
"459",2018,"7/14/2018","UK","OD","9D3",72,"Molasses Deep",723,867,0.0588,0.0012,0,0.06,"FKNMS","22",47,25.0073,-80.3743,25,0.438,-80,22.458
"460",2018,"7/14/2018","UK","OD","9D3",72,"Molasses Deep",724,919,0.0805,0.0033,0.0011,0.0849,"FKNMS","23",49,25.0073,-80.3743,25,0.438,-80,22.458
"461",2018,"7/16/2018","MK","OD","7D1",74,"Alligator Deep",741,844,0.0592,0,0,0.0592,"FKNMS","22",37,24.8452,-80.6209,24,50.712,-80,37.254
"462",2018,"7/16/2018","MK","OD","7D1",74,"Alligator Deep",742,864,0.0347,0,0.0046,0.0393,"FKNMS","22",38,24.8452,-80.6209,24,50.712,-80,37.254
"463",2018,"7/16/2018","MK","OD","7D1",74,"Alligator Deep",743,954,0.0252,0,0,0.0252,"FKNMS","24",38,24.8452,-80.6209,24,50.712,-80,37.254
"464",2018,"7/16/2018","MK","OD","7D1",74,"Alligator Deep",744,934,0.0664,0,0,0.0664,"FKNMS","23",36,24.8452,-80.6209,24,50.712,-80,37.254
"465",2018,"5/18/2018","MK","OD","7D2",75,"Tennessee Deep",751,947,0.0317,0,0.019,0.0507,"FKNMS","23",44,24.7527,-80.7578,24,45.162,-80,45.468
"466",2018,"5/18/2018","MK","OD","7D2",75,"Tennessee Deep",752,938,0.0139,0,0.0075,0.0214,"FKNMS","23",44,24.7527,-80.7578,24,45.162,-80,45.468
"467",2018,"5/18/2018","MK","OD","7D2",75,"Tennessee Deep",753,928,0.0248,0.0011,0.0065,0.0324,"FKNMS","22",44,24.7527,-80.7578,24,45.162,-80,45.468
"468",2018,"5/18/2018","MK","OD","7D2",75,"Tennessee Deep",754,927,0.0173,0,0.0216,0.0389,"FKNMS","23",43,24.7527,-80.7578,24,45.162,-80,45.468
"469",2018,"5/19/2018","MK","OD","5D1",76,"Sombrero Deep",761,763,0.0262,0,0,0.0262,"FKNMS","20",50,24.6223,-81.112,24,37.338,-81,6.72
"470",2018,"5/19/2018","MK","OD","5D1",76,"Sombrero Deep",762,805,0.0112,0,0.0012,0.0124,"FKNMS","20",45,24.6223,-81.112,24,37.338,-81,6.72
"471",2018,"5/19/2018","MK","OD","5D1",76,"Sombrero Deep",763,842,0.0154,0,0,0.0154,"FKNMS","20",47,24.6231,-81.1105,24,37.386,-81,6.63
"472",2018,"5/19/2018","MK","OD","5D1",76,"Sombrero Deep",764,792,0.0278,0.0063,0,0.0341,"FKNMS","20",48,24.6231,-81.1105,24,37.386,-81,6.63
"473",2018,"8/8/2018","LK","OD","5D4",79,"Western Sambo Deep",791,988,0.0617,0.0111,0,0.0728,"FKNMS","22",40,24.478,-81.7171,24,28.68,-81,43.026
"474",2018,"8/8/2018","LK","OD","5D4",79,"Western Sambo Deep",792,914,0.0536,0.0044,0.0022,0.0602,"FKNMS","20",40,24.478,-81.7171,24,28.68,-81,43.026
"475",2018,"8/8/2018","LK","OD","5D4",79,"Western Sambo Deep",793,878,0.0683,0.0011,0.0011,0.0705,"FKNMS","26",27,24.4796,-81.7142,24,28.776,-81,42.852
"476",2018,"8/8/2018","LK","OD","5D4",79,"Western Sambo Deep",794,867,0.0611,0,0,0.0611,"FKNMS","22",29,24.4796,-81.7142,24,28.776,-81,42.852
"477",2018,"8/7/2018","LK","OD","2D1",81,"Sand Key Deep",811,891,0.1077,0.0011,0,0.1088,"FKNMS","22",35,24.4517,-81.8798,24,27.102,-81,52.788
"478",2018,"8/7/2018","LK","OD","2D1",81,"Sand Key Deep",812,934,0.1242,0.0021,0.0011,0.1274,"FKNMS","22",34,24.4517,-81.8798,24,27.102,-81,52.788
"479",2018,"8/7/2018","LK","OD","2D1",81,"Sand Key Deep",813,939,0.1257,0,0.0021,0.1278,"FKNMS","22",33,24.4517,-81.8798,24,27.102,-81,52.788
"480",2018,"8/7/2018","LK","OD","2D1",81,"Sand Key Deep",814,873,0.1226,0.0023,0.0023,0.1272,"FKNMS","22",30,24.4517,-81.8798,24,27.102,-81,52.788
"481",2019,"6/18/2019","UK","P","9P3",32,"Porter Patch",321,921,0.1292,0,0.0043,0.1335,"FKNMS","24",15,25.1032,-80.3243,25,6.192,-80,19.458
"482",2019,"6/18/2019","UK","P","9P3",32,"Porter Patch",322,852,0.1631,0.0012,0.0082,0.1725,"FKNMS","23",14,25.1032,-80.3243,25,6.192,-80,19.458
"483",2019,"6/18/2019","UK","P","9P3",32,"Porter Patch",323,887,0.1714,0.0113,0.0034,0.1861,"FKNMS","23",16,25.1032,-80.3243,25,6.192,-80,19.458
"484",2019,"6/18/2019","UK","P","9P3",32,"Porter Patch",324,964,0.1452,0.0218,0.0145,0.1815,"FKNMS","25",17,25.1032,-80.3243,25,6.192,-80,19.458
"485",2019,"6/19/2019","UK","P","9P4",33,"Admiral",331,959,0.2096,0.001,0.1157,0.3263,"FKNMS","25",6,25.0447,-80.3948,25,2.682,-80,23.688
"486",2019,"6/19/2019","UK","P","9P4",33,"Admiral",332,799,0.229,0.0025,0.1389,0.3704,"FKNMS","21",4,25.0447,-80.3948,25,2.682,-80,23.688
"487",2019,"6/19/2019","UK","P","9P4",33,"Admiral",333,941,0.1286,0.0096,0.1445,0.2827,"FKNMS","23",5,25.0447,-80.3948,25,2.682,-80,23.688
"488",2019,"6/19/2019","UK","P","9P4",33,"Admiral",334,927,0.2395,0.0032,0.0939,0.3366,"FKNMS","23",3,25.0447,-80.3948,25,2.682,-80,23.688
"489",2019,"5/17/2019","MK","P","7P1",34,"West Turtle Shoal",341,942,0.1093,0.0096,0.0446,0.1635,"FKNMS","22",22,24.6993,-80.9669,24,41.958,-80,58.014
"490",2019,"5/17/2019","MK","P","7P1",34,"West Turtle Shoal",342,878,0.1458,0.0216,0.1093,0.2767,"FKNMS","22",22,24.6993,-80.9669,24,41.958,-80,58.014
"491",2019,"5/17/2019","MK","P","7P1",34,"West Turtle Shoal",343,958,0.1409,0.0438,0.1054,0.2901,"FKNMS","22",24,24.6993,-80.9669,24,41.958,-80,58.014
"492",2019,"5/17/2019","MK","P","7P1",34,"West Turtle Shoal",344,928,0.1444,0.0129,0.0776,0.2349,"FKNMS","22",22,24.6993,-80.9669,24,41.958,-80,58.014
"493",2019,"5/16/2019","MK","P","7P2",35,"Dustan Rocks",351,916,0.1452,0.0033,0.0524,0.2009,"FKNMS","22",14,24.6895,-81.0302,24,41.37,-81,1.812
"494",2019,"5/16/2019","MK","P","7P2",35,"Dustan Rocks",352,856,0.1355,0.0164,0.0339,0.1858,"FKNMS","22",15,24.6895,-81.0302,24,41.37,-81,1.812
"495",2019,"5/16/2019","MK","P","7P2",35,"Dustan Rocks",353,852,0.1338,0.0023,0.0528,0.1889,"FKNMS","22",17,24.6895,-81.0302,24,41.37,-81,1.812
"496",2019,"5/16/2019","MK","P","7P2",35,"Dustan Rocks",354,889,0.171,0.0056,0.0574,0.234,"FKNMS","22",21,24.6895,-81.0302,24,41.37,-81,1.812
"497",2019,"7/12/2019","LK","P","5P1",36,"West Washer Women",361,840,0.1214,0.0333,0.0179,0.1726,"FKNMS","22",23,24.5475,-81.5866,24,32.85,-81,35.196
"498",2019,"7/12/2019","LK","P","5P1",36,"West Washer Women",362,919,0.0773,0.0729,0.0087,0.1589,"FKNMS","23",25,24.5475,-81.5866,24,32.85,-81,35.196
"499",2019,"7/12/2019","LK","P","5P1",36,"West Washer Women",363,961,0.1041,0.0437,0.0042,0.152,"FKNMS","23",24,24.5475,-81.5866,24,32.85,-81,35.196
"500",2019,"7/12/2019","LK","P","5P1",36,"West Washer Women",364,839,0.0906,0.0727,0.0048,0.1681,"FKNMS","21",22,24.5475,-81.5866,24,32.85,-81,35.196
"501",2019,"7/16/2019","LK","P","5P3",38,"Cliff Green",381,1073,0.1985,0.0205,0.0317,0.2507,"FKNMS","25",26,24.5036,-81.7677,24,30.216,-81,46.062
"502",2019,"7/16/2019","LK","P","5P3",38,"Cliff Green",382,954,0.24,0.0252,0.0178,0.283,"FKNMS","26",20,24.5036,-81.7677,24,30.216,-81,46.062
"503",2019,"7/16/2019","LK","P","5P3",38,"Cliff Green",383,836,0.1794,0.0227,0.0263,0.2284,"FKNMS","21",22,24.5036,-81.7677,24,30.216,-81,46.062
"504",2019,"7/16/2019","LK","P","5P3",38,"Cliff Green",384,839,0.2086,0.025,0.0262,0.2598,"FKNMS","20",21,24.5036,-81.7677,24,30.216,-81,46.062
"505",2019,"6/12/2019","UK","OS","9S1",50,"Carysfort Shallow",501,888,0.009,0,0.0642,0.0732,"FKNMS","22",6,25.2201,-80.2105,25,13.206,-80,12.63
"506",2019,"6/12/2019","UK","OS","9S1",50,"Carysfort Shallow",502,942,0,0,0.0541,0.0541,"FKNMS","22",8,25.2208,-80.2107,25,13.248,-80,12.642
"507",2019,"6/12/2019","UK","OS","9S1",50,"Carysfort Shallow",503,883,0.1336,0,0.0578,0.1914,"FKNMS","22",8,25.2222,-80.2098,25,13.332,-80,12.588
"508",2019,"6/12/2019","UK","OS","9S1",50,"Carysfort Shallow",504,876,0.1142,0,0.1518,0.266,"FKNMS","22",12,25.2222,-80.2098,25,13.332,-80,12.588
"509",2019,"7/10/2018","UK","OS","9S3",52,"Molasses Shallow",521,968,0.063,0.001,0.0723,0.1363,"FKNMS","23",19,25.0088,-80.3765,25,0.528,-80,22.59
"510",2019,"6/11/2019","UK","OS","9S3",52,"Molasses Shallow",522,931,0.1096,0,0.0602,0.1698,"FKNMS","22",22,25.0091,-80.375,25,0.546,-80,22.5
"511",2019,"6/11/2019","UK","OS","9S3",52,"Molasses Shallow",523,896,0.0636,0.0022,0.0089,0.0747,"FKNMS","21",23,25.0088,-80.3744,25,0.528,-80,22.464
"512",2019,"6/11/2019","UK","OS","9S3",52,"Molasses Shallow",524,1042,0.0816,0,0.0048,0.0864,"FKNMS","23",28,25.0097,-80.3745,25,0.582,-80,22.47
"513",2019,"6/14/2019","MK","OS","7S1",54,"Alligator Shallow",541,809,0.0198,0,0.0012,0.021,"FKNMS","22",16,24.8457,-80.624,24,50.742,-80,37.44
"514",2019,"6/14/2019","MK","OS","7S1",54,"Alligator Shallow",542,810,0.0185,0,0.0074,0.0259,"FKNMS","22",16,24.8457,-80.624,24,50.742,-80,37.44
"515",2019,"6/14/2019","MK","OS","7S1",54,"Alligator Shallow",543,788,0.0482,0,0.0127,0.0609,"FKNMS","22",10,24.8468,-80.6227,24,50.808,-80,37.362
"516",2019,"6/14/2019","MK","OS","7S1",54,"Alligator Shallow",544,791,0.0265,0,0.0025,0.029,"FKNMS","22",11,24.8468,-80.6227,24,50.808,-80,37.362
"517",2019,"5/15/2019","MK","OS","7S2",55,"Tennessee Shallow",551,927,0.041,0,0.0022,0.0432,"FKNMS","24",21,24.745,-80.7812,24,44.7,-80,46.872
"518",2019,"5/15/2019","MK","OS","7S2",55,"Tennessee Shallow",552,855,0.0468,0,0.0164,0.0632,"FKNMS","23",21,24.745,-80.7812,24,44.7,-80,46.872
"519",2019,"5/15/2019","MK","OS","7S2",55,"Tennessee Shallow",553,784,0.0561,0,0.0013,0.0574,"FKNMS","23",21,24.745,-80.7812,24,44.7,-80,46.872
"520",2019,"5/15/2019","MK","OS","7S2",55,"Tennessee Shallow",554,855,0.0398,0,0.0094,0.0492,"FKNMS","22",21,24.745,-80.7812,24,44.7,-80,46.872
"521",2019,"5/20/2019","MK","OS","5S1",56,"Sombrero Shallow",561,801,0.0524,0,0.0474,0.0998,"FKNMS","20",17,24.6253,-81.1116,24,37.518,-81,6.696
"522",2019,"5/18/2019","MK","OS","5S1",56,"Sombrero Shallow",562,830,0.0181,0.0012,0.1096,0.1289,"FKNMS","20",17,24.6269,-81.1092,24,37.614,-81,6.552
"523",2019,"5/20/2019","MK","OS","5S1",56,"Sombrero Shallow",563,815,0.1043,0,0.0344,0.1387,"FKNMS","20",20,24.6258,-81.1092,24,37.548,-81,6.552
"524",2019,"5/20/2019","MK","OS","5S1",56,"Sombrero Shallow",564,743,0.004,0,0.1413,0.1453,"FKNMS","20",9,24.6255,-81.1104,24,37.53,-81,6.624
"525",2019,"7/9/2019","LK","OS","5S4",59,"Western Sambo Shallow",591,819,0.0965,0,0.0415,0.138,"FKNMS","22",14,24.4796,-81.7176,24,28.776,-81,43.056
"526",2019,"7/9/2019","LK","OS","5S4",59,"Western Sambo Shallow",592,963,0.0623,0.001,0.0405,0.1038,"FKNMS","24",17,24.4796,-81.7176,24,28.776,-81,43.056
"527",2019,"7/9/2019","LK","OS","5S4",59,"Western Sambo Shallow",593,929,0.0614,0.0043,0.0797,0.1454,"FKNMS","24",9,24.4798,-81.7158,24,28.788,-81,42.948
"528",2019,"7/9/2019","LK","OS","5S4",59,"Western Sambo Shallow",594,756,0.0225,0,0.0304,0.0529,"FKNMS","21",9,24.4798,-81.7158,24,28.788,-81,42.948
"529",2019,"7/10/2019","LK","OS","2S1",61,"Sand Key Shallow",611,794,0.0453,0,0.0038,0.0491,"FKNMS","22",21,24.452,-81.8775,24,27.12,-81,52.65
"530",2019,"7/10/2019","LK","OS","2S1",61,"Sand Key Shallow",612,756,0.0463,0.0066,0.0529,0.1058,"FKNMS","22",18,24.452,-81.8775,24,27.12,-81,52.65
"531",2019,"7/10/2019","LK","OS","2S1",61,"Sand Key Shallow",613,809,0.1088,0.0012,0.0297,0.1397,"FKNMS","22",18,24.452,-81.8775,24,27.12,-81,52.65
"532",2019,"7/10/2019","LK","OS","2S1",61,"Sand Key Shallow",614,840,0.075,0,0.0345,0.1095,"FKNMS","21",21,24.452,-81.8775,24,27.12,-81,52.65
"533",2019,"6/12/2019","UK","OD","9D1",70,"Carysfort Deep",701,957,0.07,0.07,0,0.14,"FKNMS","22",52,25.2208,-80.2099,25,13.248,-80,12.594
"534",2019,"6/12/2019","UK","OD","9D1",70,"Carysfort Deep",702,911,0.0593,0.0801,0,0.1394,"FKNMS","22",53,25.2208,-80.2099,25,13.248,-80,12.594
"535",2019,"6/12/2019","UK","OD","9D1",70,"Carysfort Deep",703,940,0.0617,0.034,0,0.0957,"FKNMS","22",47,25.2227,-80.2087,25,13.362,-80,12.522
"536",2019,"6/12/2019","UK","OD","9D1",70,"Carysfort Deep",704,855,0.0994,0.0374,0,0.1368,"FKNMS","22",44,25.2227,-80.2087,25,13.362,-80,12.522
"537",2019,"6/11/2019","UK","OD","9D3",72,"Molasses Deep",721,897,0.0758,0.0067,0.0011,0.0836,"FKNMS","22",44,25.0072,-80.3756,25,0.432,-80,22.536
"538",2019,"6/11/2019","UK","OD","9D3",72,"Molasses Deep",722,892,0.0493,0.0022,0,0.0515,"FKNMS","22",44,25.0072,-80.3756,25,0.432,-80,22.536
"539",2019,"6/11/2019","UK","OD","9D3",72,"Molasses Deep",723,1007,0.0765,0.001,0,0.0775,"FKNMS","22",47,25.0073,-80.3743,25,0.438,-80,22.458
"540",2019,"6/11/2019","UK","OD","9D3",72,"Molasses Deep",724,1077,0.0975,0.0028,0,0.1003,"FKNMS","23",49,25.0073,-80.3743,25,0.438,-80,22.458
"541",2019,"6/14/2019","MK","OD","7D1",74,"Alligator Deep",741,742,0.0755,0,0.0013,0.0768,"FKNMS","22",37,24.8452,-80.6209,24,50.712,-80,37.254
"542",2019,"6/14/2019","MK","OD","7D1",74,"Alligator Deep",742,756,0.0331,0,0,0.0331,"FKNMS","22",38,24.8452,-80.6209,24,50.712,-80,37.254
"543",2019,"6/14/2019","MK","OD","7D1",74,"Alligator Deep",743,856,0.0374,0,0.0012,0.0386,"FKNMS","24",38,24.8452,-80.6209,24,50.712,-80,37.254
"544",2019,"6/14/2019","MK","OD","7D1",74,"Alligator Deep",744,819,0.0794,0,0,0.0794,"FKNMS","23",36,24.8452,-80.6209,24,50.712,-80,37.254
"545",2019,"5/15/2019","MK","OD","7D2",75,"Tennessee Deep",751,873,0.055,0,0.0275,0.0825,"FKNMS","23",44,24.7527,-80.7578,24,45.162,-80,45.468
"546",2019,"5/15/2019","MK","OD","7D2",75,"Tennessee Deep",752,874,0.0343,0,0.016,0.0503,"FKNMS","23",44,24.7527,-80.7578,24,45.162,-80,45.468
"547",2019,"5/15/2019","MK","OD","7D2",75,"Tennessee Deep",753,869,0.0414,0,0.0322,0.0736,"FKNMS","22",44,24.7527,-80.7578,24,45.162,-80,45.468
"548",2019,"5/15/2019","MK","OD","7D2",75,"Tennessee Deep",754,838,0.0143,0,0.0263,0.0406,"FKNMS","23",43,24.7527,-80.7578,24,45.162,-80,45.468
"549",2019,"5/20/2019","MK","OD","5D1",76,"Sombrero Deep",761,822,0.0158,0,0,0.0158,"FKNMS","20",50,24.6223,-81.112,24,37.338,-81,6.72
"550",2019,"5/20/2019","MK","OD","5D1",76,"Sombrero Deep",762,978,0.0164,0,0,0.0164,"FKNMS","20",45,24.6223,-81.112,24,37.338,-81,6.72
"551",2019,"5/20/2019","MK","OD","5D1",76,"Sombrero Deep",763,809,0.0247,0,0.0012,0.0259,"FKNMS","20",47,24.6231,-81.1105,24,37.386,-81,6.63
"552",2019,"5/20/2019","MK","OD","5D1",76,"Sombrero Deep",764,753,0.0398,0.0013,0.0013,0.0424,"FKNMS","20",48,24.6231,-81.1105,24,37.386,-81,6.63
"553",2019,"7/17/2019","LK","OD","5D4",79,"Western Sambo Deep",791,805,0.0708,0.0012,0.0012,0.0732,"FKNMS","22",40,24.478,-81.7171,24,28.68,-81,43.026
"554",2019,"7/17/2019","LK","OD","5D4",79,"Western Sambo Deep",792,765,0.0627,0.0026,0.0013,0.0666,"FKNMS","20",40,24.478,-81.7171,24,28.68,-81,43.026
"555",2019,"7/17/2019","LK","OD","5D4",79,"Western Sambo Deep",793,853,0.0844,0.0012,0.0023,0.0879,"FKNMS","26",27,24.4796,-81.7142,24,28.776,-81,42.852
"556",2019,"7/17/2019","LK","OD","5D4",79,"Western Sambo Deep",794,862,0.0302,0,0,0.0302,"FKNMS","22",29,24.4796,-81.7142,24,28.776,-81,42.852
"557",2019,"7/10/2019","LK","OD","2D1",81,"Sand Key Deep",811,806,0.1216,0.0012,0,0.1228,"FKNMS","22",35,24.4517,-81.8798,24,27.102,-81,52.788
"558",2019,"7/10/2019","LK","OD","2D1",81,"Sand Key Deep",812,857,0.105,0.0047,0,0.1097,"FKNMS","22",34,24.4517,-81.8798,24,27.102,-81,52.788
"559",2019,"7/17/2019","LK","OD","2D1",81,"Sand Key Deep",813,809,0.0828,0.0012,0,0.084,"FKNMS","22",33,24.4517,-81.8798,24,27.102,-81,52.788
"560",2019,"7/17/2019","LK","OD","2D1",81,"Sand Key Deep",814,748,0.131,0,0.0013,0.1323,"FKNMS","22",30,24.4517,-81.8798,24,27.102,-81,52.788
"561",2020,"6/11/2020","UK","P","9P3",32,"Porter Patch",321,890,0.1011,0.0011,0,0.1022,"FKNMS","24",15,25.1032,-80.3243,25,6.192,-80,19.458
"562",2020,"6/11/2020","UK","P","9P3",32,"Porter Patch",322,810,0.137,0.016,0.0025,0.1555,"FKNMS","23",14,25.1032,-80.3243,25,6.192,-80,19.458
"563",2020,"6/11/2020","UK","P","9P3",32,"Porter Patch",323,843,0.1554,0.0071,0.0154,0.1779,"FKNMS","23",16,25.1032,-80.3243,25,6.192,-80,19.458
"564",2020,"6/11/2020","UK","P","9P3",32,"Porter Patch",324,899,0.1212,0.0211,0.0133,0.1556,"FKNMS","25",17,25.1032,-80.3243,25,6.192,-80,19.458
"565",2020,"6/11/2020","UK","P","9P4",33,"Admiral",331,870,0.2069,0.0046,0.177,0.3885,"FKNMS","25",6,25.0447,-80.3948,25,2.682,-80,23.688
"566",2020,"6/11/2020","UK","P","9P4",33,"Admiral",332,837,0.1685,0.0048,0.1935,0.3668,"FKNMS","21",4,25.0447,-80.3948,25,2.682,-80,23.688
"567",2020,"6/11/2020","UK","P","9P4",33,"Admiral",333,813,0.1267,0.0025,0.1993,0.3285,"FKNMS","23",5,25.0447,-80.3948,25,2.682,-80,23.688
"568",2020,"6/11/2020","UK","P","9P4",33,"Admiral",334,879,0.2389,0.0011,0.0887,0.3287,"FKNMS","23",3,25.0447,-80.3948,25,2.682,-80,23.688
"569",2020,"10/1/2020","MK","P","7P1",34,"West Turtle Shoal",341,937,0.0683,0.032,0.0459,0.1462,"FKNMS","22",22,24.6993,-80.9669,24,41.958,-80,58.014
"570",2020,"10/1/2020","MK","P","7P1",34,"West Turtle Shoal",342,902,0.1508,0.0111,0.1463,0.3082,"FKNMS","22",22,24.6993,-80.9669,24,41.958,-80,58.014
"571",2020,"10/1/2020","MK","P","7P1",34,"West Turtle Shoal",343,892,0.1065,0.0404,0.0998,0.2467,"FKNMS","22",24,24.6993,-80.9669,24,41.958,-80,58.014
"572",2020,"10/1/2020","MK","P","7P1",34,"West Turtle Shoal",344,910,0.1648,0.0165,0.1209,0.3022,"FKNMS","22",22,24.6993,-80.9669,24,41.958,-80,58.014
"573",2020,"9/29/2020","MK","P","7P2",35,"Dustan Rocks",351,998,0.1723,0.005,0.1042,0.2815,"FKNMS","22",14,24.6895,-81.0302,24,41.37,-81,1.812
"574",2020,"9/29/2020","MK","P","7P2",35,"Dustan Rocks",352,942,0.1858,0.0085,0.0648,0.2591,"FKNMS","22",15,24.6895,-81.0302,24,41.37,-81,1.812
"575",2020,"9/29/2020","MK","P","7P2",35,"Dustan Rocks",353,895,0.1899,0.0045,0.0682,0.2626,"FKNMS","22",17,24.6895,-81.0302,24,41.37,-81,1.812
"576",2020,"9/29/2020","MK","P","7P2",35,"Dustan Rocks",354,963,0.2212,0.0093,0.0748,0.3053,"FKNMS","22",21,24.6895,-81.0302,24,41.37,-81,1.812
"577",2020,"9/17/2020","LK","P","5P1",36,"West Washer Women",361,858,0.1061,0.0629,0.0163,0.1853,"FKNMS","22",23,24.5475,-81.5866,24,32.85,-81,35.196
"578",2020,"9/17/2020","LK","P","5P1",36,"West Washer Women",362,968,0.1116,0.0434,0.0176,0.1726,"FKNMS","23",25,24.5475,-81.5866,24,32.85,-81,35.196
"579",2020,"9/17/2020","LK","P","5P1",36,"West Washer Women",363,906,0.1258,0.0442,0.0077,0.1777,"FKNMS","23",24,24.5475,-81.5866,24,32.85,-81,35.196
"580",2020,"9/17/2020","LK","P","5P1",36,"West Washer Women",364,794,0.102,0.0768,0,0.1788,"FKNMS","21",22,24.5475,-81.5866,24,32.85,-81,35.196
"581",2020,"9/16/2020","LK","P","5P3",38,"Cliff Green",381,1053,0.2203,0.0104,0.0494,0.2801,"FKNMS","25",26,24.5036,-81.7677,24,30.216,-81,46.062
"582",2020,"9/16/2020","LK","P","5P3",38,"Cliff Green",382,932,0.2124,0.0386,0.0333,0.2843,"FKNMS","26",20,24.5036,-81.7677,24,30.216,-81,46.062
"583",2020,"9/15/2020","LK","P","5P3",38,"Cliff Green",383,837,0.1362,0.0633,0.0454,0.2449,"FKNMS","21",22,24.5036,-81.7677,24,30.216,-81,46.062
"584",2020,"9/15/2020","LK","P","5P3",38,"Cliff Green",384,849,0.1131,0.0412,0.0188,0.1731,"FKNMS","20",21,24.5036,-81.7677,24,30.216,-81,46.062
"585",2020,"6/15/2020","UK","OS","9S1",50,"Carysfort Shallow",501,856,0.0093,0,0.0853,0.0946,"FKNMS","22",6,25.2201,-80.2105,25,13.206,-80,12.63
"586",2020,"6/15/2020","UK","OS","9S1",50,"Carysfort Shallow",502,842,0.0024,0,0.0582,0.0606,"FKNMS","22",8,25.2208,-80.2107,25,13.248,-80,12.642
"587",2020,"6/15/2020","UK","OS","9S1",50,"Carysfort Shallow",503,889,0.1642,0.0011,0.1035,0.2688,"FKNMS","22",8,25.2222,-80.2098,25,13.332,-80,12.588
"588",2020,"6/15/2020","UK","OS","9S1",50,"Carysfort Shallow",504,913,0.0931,0,0.2618,0.3549,"FKNMS","22",12,25.2222,-80.2098,25,13.332,-80,12.588
"589",2020,"6/10/2020","UK","OS","9S3",52,"Molasses Shallow",521,817,0.0832,0,0.0881,0.1713,"FKNMS","23",19,25.0088,-80.3765,25,0.528,-80,22.59
"590",2020,"6/16/2020","UK","OS","9S3",52,"Molasses Shallow",522,919,0.0914,0,0.0435,0.1349,"FKNMS","22",22,25.0091,-80.375,25,0.546,-80,22.5
"591",2020,"6/16/2020","UK","OS","9S3",52,"Molasses Shallow",523,855,0.0713,0,0.014,0.0853,"FKNMS","21",23,25.0088,-80.3744,25,0.528,-80,22.464
