SampleYear,ImageDate,Subregion,Habitat,SiteCode,SiteID,SiteName,StationID,points,BOCT,EOCT,GVEN,OCTO
2010,6/30/2010,PBC,Outer,PB2,85,Palm Beach 2,852,923,0.2416,0.0043,0.0065,0.2524
2010,6/30/2010,PBC,Outer,PB2,85,Palm Beach 2,853,927,0.1953,0.0022,0,0.1975
2010,6/30/2010,PBC,Outer,PB2,85,Palm Beach 2,854,961,0.1561,0,0,0.1561
2010,6/29/2010,PBC,Outer,PB3,86,Palm Beach 3,861,1044,0.2165,0,0.0096,0.2261
2010,6/29/2010,PBC,Outer,PB3,86,Palm Beach 3,862,1057,0.0208,0.0388,0.0246,0.0842
2010,6/29/2010,PBC,Outer,PB3,86,Palm Beach 3,863,989,0.2275,0,0.0192,0.2467
2010,6/29/2010,PBC,Outer,PB3,86,Palm Beach 3,864,1048,0.2758,0.0057,0,0.2815
2010,5/27/2010,BC,Nearshore,BC1,87,Broward County 1,871,894,0.0772,0.0391,0,0.1163
2010,5/27/2010,BC,Nearshore,BC1,87,Broward County 1,872,911,0.0538,0.0384,0,0.0922
2010,5/27/2010,BC,Nearshore,BC1,87,Broward County 1,873,971,0.0412,0.0257,0,0.0669
2010,5/27/2010,BC,Nearshore,BC1,87,Broward County 1,874,941,0.0478,0.0181,0.0011,0.067
2010,6/3/2010,BC,Middle,BC2,88,Broward County 2,881,897,0.0468,0.01,0.0033,0.0601
2010,6/3/2010,BC,Middle,BC2,88,Broward County 2,882,890,0.0404,0.0045,0,0.0449
2010,6/3/2010,BC,Middle,BC2,88,Broward County 2,883,897,0.0401,0.0178,0,0.0579
2010,6/3/2010,BC,Middle,BC2,88,Broward County 2,884,870,0.031,0.0172,0,0.0482
2010,5/27/2010,BC,Outer,BC3,89,Broward County 3,891,850,0.1035,0.0341,0,0.1376
2010,5/27/2010,BC,Outer,BC3,89,Broward County 3,892,1032,0.1134,0.0136,0,0.127
2010,5/27/2010,BC,Outer,BC3,89,Broward County 3,893,1018,0.1395,0.0226,0,0.1621
2010,5/27/2010,BC,Outer,BC3,89,Broward County 3,894,1018,0.1621,0.0226,0,0.1847
2010,6/3/2010,BC,Nearshore,BCA,90,Broward County A,901,2806,0.0078,0.0139,0.0004,0.0221
2010,6/3/2010,BC,Nearshore,BCA,90,Broward County A,902,2942,0.0017,0.0299,0,0.0316
2010,6/3/2010,BC,Nearshore,BCA,90,Broward County A,903,3009,0.0033,0.013,0,0.0163
2010,6/3/2010,BC,Nearshore,BCA,90,Broward County A,904,2955,0.003,0.0125,0.001,0.0165
2010,6/2/2010,DC,Inner,DC1,91,Dade County 1,911,1176,0.0306,0.0391,0.0043,0.074
2010,6/2/2010,DC,Inner,DC1,91,Dade County 1,912,1046,0.0583,0.0201,0.0096,0.088
2010,6/2/2010,DC,Inner,DC1,91,Dade County 1,913,990,0.0828,0.0364,0,0.1192
2010,6/2/2010,DC,Inner,DC1,91,Dade County 1,914,1134,0.0282,0.0168,0.0088,0.0538
2010,7/27/2010,DC,Middle,DC2,92,Dade County 2,921,1043,0.0796,0.0077,0,0.0873
2010,7/27/2010,DC,Middle,DC2,92,Dade County 2,922,1076,0.1264,0.0065,0,0.1329
2010,7/27/2010,DC,Middle,DC2,92,Dade County 2,923,1091,0.0816,0.0147,0.0009,0.0972
2010,7/27/2010,DC,Middle,DC2,92,Dade County 2,924,1079,0.1149,0.0065,0,0.1214
2010,6/2/2010,DC,Outer,DC3,93,Dade County 3,931,1120,0.0732,0.0107,0,0.0839
2010,6/2/2010,DC,Outer,DC3,93,Dade County 3,932,1118,0.0492,0.0009,0,0.0501
2010,6/2/2010,DC,Outer,DC3,93,Dade County 3,933,1167,0.066,0.0069,0,0.0729
2010,6/2/2010,DC,Outer,DC3,93,Dade County 3,934,1074,0.0372,0.0112,0,0.0484
2010,6/15/2010,MC,Nearshore,MC1,94,Martin County 1,941,929,0.0011,0.0022,0,0.0033
2010,6/15/2010,MC,Nearshore,MC1,94,Martin County 1,942,899,0,0,0,0
2010,6/15/2010,MC,Nearshore,MC1,94,Martin County 1,943,938,0,0.0011,0,0.0011
2010,6/15/2010,MC,Nearshore,MC1,94,Martin County 1,944,907,0,0,0,0
2010,6/15/2010,MC,Nearshore,MC2,95,Martin County 2,951,1017,0,0,0,0
2010,6/15/2010,MC,Nearshore,MC2,95,Martin County 2,952,943,0,0.0032,0,0.0032
2010,6/15/2010,MC,Nearshore,MC2,95,Martin County 2,953,1001,0,0,0,0
2010,6/15/2010,MC,Nearshore,MC2,95,Martin County 2,954,945,0,0,0,0
2010,6/28/2010,PBC,Outer,PB4,97,Palm Beach 4,971,1124,0.2802,0.0018,0,0.282
2010,6/28/2010,PBC,Outer,PB4,97,Palm Beach 4,972,984,0.2002,0.0213,0,0.2215
2010,6/28/2010,PBC,Outer,PB4,97,Palm Beach 4,973,1090,0.233,0.0046,0,0.2376
2010,6/28/2010,PBC,Outer,PB4,97,Palm Beach 4,974,1011,0.1494,0.0119,0.0079,0.1692
2010,7/30/2010,PBC,Outer,PB5,98,Palm Beach 5,981,1090,0.1881,0.0046,0,0.1927
2010,7/30/2010,PBC,Outer,PB5,98,Palm Beach 5,982,1075,0.227,0.0056,0.0028,0.2354
2010,7/30/2010,PBC,Outer,PB5,98,Palm Beach 5,983,1027,0.224,0.0136,0.001,0.2386
2010,7/30/2010,PBC,Outer,PB5,98,Palm Beach 5,984,1077,0.1755,0.0687,0,0.2442
2010,6/7/2010,DC,Outer,DC4,99,Dade County 4,991,972,0.1358,0.0051,0.0041,0.145
2010,6/7/2010,DC,Outer,DC4,99,Dade County 4,992,958,0.1628,0.0094,0,0.1722
2010,6/7/2010,DC,Outer,DC4,99,Dade County 4,993,868,0.1221,0.023,0,0.1451
2010,6/7/2010,DC,Outer,DC4,99,Dade County 4,994,920,0.1109,0.0065,0.0011,0.1185
2011,8/8/2011,DC,Inner,DC5,0,Dade County 5,1,1001,0.1548,0.014,0,0.1688
2011,8/8/2011,DC,Inner,DC5,0,Dade County 5,2,912,0.1524,0.0197,0,0.1721
2011,8/8/2011,DC,Inner,DC5,0,Dade County 5,3,1028,0.2335,0.0058,0.0019,0.2412
2011,8/8/2011,DC,Inner,DC5,0,Dade County 5,4,911,0.1449,0.0121,0.0154,0.1724
2011,6/22/2011,PBC,Nearshore,PB1,84,Palm Beach 1,841,764,0,0,0,0
2011,6/22/2011,PBC,Nearshore,PB1,84,Palm Beach 1,842,808,0,0,0,0
2011,6/21/2011,PBC,Nearshore,PB1,84,Palm Beach 1,843,809,0,0,0,0
2011,6/21/2011,PBC,Nearshore,PB1,84,Palm Beach 1,844,896,0,0,0,0
2011,6/22/2011,PBC,Outer,PB2,85,Palm Beach 2,851,1032,0.2936,0.0019,0.0019,0.2974
2011,6/22/2011,PBC,Outer,PB2,85,Palm Beach 2,852,1045,0.1876,0.0086,0.0048,0.201
2011,6/22/2011,PBC,Outer,PB2,85,Palm Beach 2,853,1047,0.1289,0.0019,0,0.1308
2011,6/22/2011,PBC,Outer,PB2,85,Palm Beach 2,854,1061,0.1263,0,0.0028,0.1291
2011,6/21/2011,PBC,Outer,PB3,86,Palm Beach 3,861,971,0.2297,0,0,0.2297
2011,6/21/2011,PBC,Outer,PB3,86,Palm Beach 3,862,985,0.0315,0.001,0.0274,0.0599
2011,6/21/2011,PBC,Outer,PB3,86,Palm Beach 3,863,954,0.2201,0,0.0073,0.2274
2011,6/21/2011,PBC,Outer,PB3,86,Palm Beach 3,864,955,0.2262,0,0,0.2262
2011,7/12/2011,BC,Nearshore,BC1,87,Broward County 1,871,1005,0.0259,0.0289,0,0.0548
2011,7/12/2011,BC,Nearshore,BC1,87,Broward County 1,872,1066,0.0516,0.0403,0,0.0919
2011,7/12/2011,BC,Nearshore,BC1,87,Broward County 1,873,985,0.0386,0.0264,0.001,0.066
2011,7/12/2011,BC,Nearshore,BC1,87,Broward County 1,874,1134,0.0362,0.0176,0.0018,0.0556
2011,9/21/2011,BC,Middle,BC2,88,Broward County 2,881,1001,0.049,0.015,0,0.064
2011,9/21/2011,BC,Middle,BC2,88,Broward County 2,882,1032,0.0475,0.0048,0,0.0523
2011,9/21/2011,BC,Middle,BC2,88,Broward County 2,883,1033,0.0794,0.0542,0,0.1336
2011,9/21/2011,BC,Middle,BC2,88,Broward County 2,884,1044,0.0335,0.0268,0,0.0603
2011,7/12/2011,BC,Outer,BC3,89,Broward County 3,891,1100,0.1227,0.02,0,0.1427
2011,7/12/2011,BC,Outer,BC3,89,Broward County 3,892,1138,0.0949,0.0158,0,0.1107
2011,7/12/2011,BC,Outer,BC3,89,Broward County 3,893,1088,0.1075,0.0193,0,0.1268
2011,7/12/2011,BC,Outer,BC3,89,Broward County 3,894,1041,0.098,0.0202,0.001,0.1192
2011,6/17/2011,BC,Nearshore,BCA,90,Broward County A,901,2992,0.0107,0.0187,0,0.0294
2011,6/17/2011,BC,Nearshore,BCA,90,Broward County A,902,2907,0.0024,0.0213,0.001,0.0247
2011,6/17/2011,BC,Nearshore,BCA,90,Broward County A,903,2960,0.0068,0.0223,0,0.0291
2011,6/17/2011,BC,Nearshore,BCA,90,Broward County A,904,2826,0.0042,0.0134,0.0035,0.0211
2011,8/9/2011,DC,Inner,DC1,91,Dade County 1,911,963,0.0852,0.0633,0.0093,0.1578
2011,8/9/2011,DC,Inner,DC1,91,Dade County 1,912,997,0.0371,0.0642,0.004,0.1053
2011,8/15/2011,DC,Inner,DC1,91,Dade County 1,913,1014,0.0375,0.0276,0.0079,0.073
2011,8/15/2011,DC,Inner,DC1,91,Dade County 1,914,1133,0.0538,0.0406,0.0062,0.1006
2011,8/15/2011,DC,Middle,DC2,92,Dade County 2,921,1013,0.1619,0.0069,0,0.1688
2011,8/15/2011,DC,Middle,DC2,92,Dade County 2,922,947,0.1806,0.0169,0,0.1975
2011,8/15/2011,DC,Middle,DC2,92,Dade County 2,923,1072,0.2313,0.0317,0,0.263
2011,8/15/2011,DC,Middle,DC2,92,Dade County 2,924,1137,0.1442,0.0097,0,0.1539
2011,8/9/2011,DC,Outer,DC3,93,Dade County 3,931,836,0.0526,0.012,0,0.0646
2011,8/9/2011,DC,Outer,DC3,93,Dade County 3,932,907,0.0419,0.0022,0,0.0441
2011,8/9/2011,DC,Outer,DC3,93,Dade County 3,933,1010,0.0832,0.0149,0,0.0981
2011,8/9/2011,DC,Outer,DC3,93,Dade County 3,934,1014,0.0602,0.0158,0,0.076
2011,5/24/2011,MC,Nearshore,MC1,94,Martin County 1,941,849,0,0,0,0
2011,5/24/2011,MC,Nearshore,MC1,94,Martin County 1,942,866,0,0,0,0
2011,5/24/2011,MC,Nearshore,MC1,94,Martin County 1,943,883,0,0,0,0
2011,5/24/2011,MC,Nearshore,MC1,94,Martin County 1,944,908,0.0011,0.0044,0,0.0055
2011,5/24/2011,MC,Nearshore,MC2,95,Martin County 2,951,987,0,0,0,0
2011,5/24/2011,MC,Nearshore,MC2,95,Martin County 2,952,937,0,0,0,0
2011,5/24/2011,MC,Nearshore,MC2,95,Martin County 2,953,923,0,0,0,0
2011,5/24/2011,MC,Nearshore,MC2,95,Martin County 2,954,928,0,0,0,0
2011,6/20/2011,PBC,Outer,PB4,97,Palm Beach 4,971,971,0.2348,0.0031,0,0.2379
2011,6/20/2011,PBC,Outer,PB4,97,Palm Beach 4,972,974,0.1858,0.0144,0.0021,0.2023
2011,6/23/2011,PBC,Outer,PB4,97,Palm Beach 4,973,955,0.1613,0.0073,0,0.1686
2011,6/23/2011,PBC,Outer,PB4,97,Palm Beach 4,974,941,0.1722,0.0383,0.0021,0.2126
2011,9/14/2011,PBC,Outer,PB5,98,Palm Beach 5,981,1093,0.2287,0.0339,0,0.2626
2011,9/14/2011,PBC,Outer,PB5,98,Palm Beach 5,982,1104,0.1775,0.0226,0.0109,0.211
2011,9/14/2011,PBC,Outer,PB5,98,Palm Beach 5,983,1089,0.27,0.0386,0.0037,0.3123
2011,9/14/2011,PBC,Outer,PB5,98,Palm Beach 5,984,973,0.1871,0.0956,0,0.2827
2011,8/8/2011,DC,Outer,DC4,99,Dade County 4,991,967,0.1882,0.0062,0,0.1944
2011,8/8/2011,DC,Outer,DC4,99,Dade County 4,992,940,0.1745,0.0011,0,0.1756
2011,8/8/2011,DC,Outer,DC4,99,Dade County 4,993,941,0.1328,0,0,0.1328
2011,8/8/2011,DC,Outer,DC4,99,Dade County 4,994,986,0.1673,0.001,0,0.1683
2012,7/2/2012,DC,Inner,DC5,0,Dade County 5,1,1051,0.0695,0.0152,0,0.0847
2012,7/2/2012,DC,Inner,DC5,0,Dade County 5,2,763,0.2398,0.0236,0.0183,0.2817
2012,7/2/2012,DC,Inner,DC5,0,Dade County 5,3,1033,0.1607,0.0019,0,0.1626
2012,7/2/2012,DC,Inner,DC5,0,Dade County 5,4,1000,0.101,0.023,0.008,0.132
2012,8/7/2012,PBC,Nearshore,PB1,84,Palm Beach 1,841,1058,0.0038,0,0,0.0038
2012,8/7/2012,PBC,Nearshore,PB1,84,Palm Beach 1,842,1063,0.0066,0,0,0.0066
2012,8/7/2012,PBC,Nearshore,PB1,84,Palm Beach 1,843,1023,0,0,0,0
2012,8/7/2012,PBC,Nearshore,PB1,84,Palm Beach 1,844,1007,0,0,0,0
2012,8/9/2012,PBC,Outer,PB2,85,Palm Beach 2,851,1108,0.3484,0.0099,0.0009,0.3592
2012,8/9/2012,PBC,Outer,PB2,85,Palm Beach 2,852,1122,0.2041,0,0.0071,0.2112
2012,8/9/2012,PBC,Outer,PB2,85,Palm Beach 2,853,998,0.1222,0,0,0.1222
2012,8/9/2012,PBC,Outer,PB2,85,Palm Beach 2,854,1059,0.119,0,0,0.119
2012,8/7/2012,PBC,Outer,PB3,86,Palm Beach 3,861,1072,0.1437,0,0.0103,0.154
2012,8/7/2012,PBC,Outer,PB3,86,Palm Beach 3,862,1063,0.0357,0.0386,0.0254,0.0997
2012,8/7/2012,PBC,Outer,PB3,86,Palm Beach 3,863,1076,0.1887,0,0.0028,0.1915
2012,8/7/2012,PBC,Outer,PB3,86,Palm Beach 3,864,1046,0.1424,0.0029,0.0067,0.152
2012,6/13/2012,BC,Nearshore,BC1,87,Broward County 1,871,1192,0.0394,0.0344,0,0.0738
2012,6/13/2012,BC,Nearshore,BC1,87,Broward County 1,872,1059,0.0472,0.0331,0,0.0803
2012,6/13/2012,BC,Nearshore,BC1,87,Broward County 1,873,1062,0.0367,0.0264,0,0.0631
2012,6/13/2012,BC,Nearshore,BC1,87,Broward County 1,874,1067,0.045,0.0366,0.0028,0.0844
2012,6/13/2012,BC,Middle,BC2,88,Broward County 2,881,1087,0.057,0.011,0,0.068
2012,6/13/2012,BC,Middle,BC2,88,Broward County 2,882,1113,0.0422,0.0045,0,0.0467
2012,6/13/2012,BC,Middle,BC2,88,Broward County 2,883,1100,0.0427,0.0164,0,0.0591
2012,6/13/2012,BC,Middle,BC2,88,Broward County 2,884,1053,0.0456,0.0114,0,0.057
2012,6/14/2012,BC,Outer,BC3,89,Broward County 3,891,1122,0.0704,0.0775,0,0.1479
2012,6/14/2012,BC,Outer,BC3,89,Broward County 3,892,1138,0.1186,0.0316,0,0.1502
2012,6/14/2012,BC,Outer,BC3,89,Broward County 3,893,1027,0.112,0.0438,0,0.1558
2012,6/14/2012,BC,Outer,BC3,89,Broward County 3,894,1127,0.0816,0.0222,0.0018,0.1056
2012,6/15/2012,BC,Nearshore,BCA,90,Broward County A,901,2881,0.0094,0.0194,0.001,0.0298
2012,6/15/2012,BC,Nearshore,BCA,90,Broward County A,902,2777,0.0029,0.0205,0,0.0234
2012,6/15/2012,BC,Nearshore,BCA,90,Broward County A,903,2951,0.0051,0.0125,0,0.0176
2012,6/15/2012,BC,Nearshore,BCA,90,Broward County A,904,2876,0.0014,0.0143,0,0.0157
2012,9/6/2012,DC,Inner,DC1,91,Dade County 1,911,1098,0.0373,0.0437,0.0164,0.0974
2012,9/6/2012,DC,Inner,DC1,91,Dade County 1,912,1137,0.0422,0.0431,0.0079,0.0932
2012,9/6/2012,DC,Inner,DC1,91,Dade County 1,913,991,0.0313,0.0444,0.0151,0.0908
2012,9/6/2012,DC,Inner,DC1,91,Dade County 1,914,1121,0.0571,0.0553,0.0062,0.1186
2012,9/18/2012,DC,Middle,DC2,92,Dade County 2,921,958,0.0929,0.0125,0,0.1054
2012,9/18/2012,DC,Middle,DC2,92,Dade County 2,922,1182,0.1294,0.0127,0,0.1421
2012,9/18/2012,DC,Middle,DC2,92,Dade County 2,923,1038,0.106,0.0453,0,0.1513
2012,9/18/2012,DC,Middle,DC2,92,Dade County 2,924,1170,0.0769,0.0197,0,0.0966
2012,9/6/2012,DC,Outer,DC3,93,Dade County 3,931,993,0.0705,0.0131,0,0.0836
2012,9/6/2012,DC,Outer,DC3,93,Dade County 3,932,1107,0.0334,0.0117,0.0009,0.046
2012,9/6/2012,DC,Outer,DC3,93,Dade County 3,933,1149,0.0827,0.0287,0.0009,0.1123
2012,9/6/2012,DC,Outer,DC3,93,Dade County 3,934,995,0.0603,0.0442,0,0.1045
2012,6/5/2012,MC,Nearshore,MC1,94,Martin County 1,941,953,0,0,0,0
2012,6/5/2012,MC,Nearshore,MC1,94,Martin County 1,942,877,0,0,0,0
2012,6/5/2012,MC,Nearshore,MC1,94,Martin County 1,943,1005,0,0,0,0
2012,6/5/2012,MC,Nearshore,MC1,94,Martin County 1,944,866,0,0.0012,0,0.0012
2012,6/5/2012,MC,Nearshore,MC2,95,Martin County 2,951,994,0,0,0,0
2012,6/5/2012,MC,Nearshore,MC2,95,Martin County 2,952,915,0.0022,0,0.0011,0.0033
2012,6/5/2012,MC,Nearshore,MC2,95,Martin County 2,953,1009,0,0,0,0
2012,6/5/2012,MC,Nearshore,MC2,95,Martin County 2,954,971,0,0,0,0
2012,8/8/2012,PBC,Outer,PB4,97,Palm Beach 4,971,967,0.2079,0.0176,0,0.2255
2012,8/8/2012,PBC,Outer,PB4,97,Palm Beach 4,972,1042,0.1583,0.023,0,0.1813
2012,8/8/2012,PBC,Outer,PB4,97,Palm Beach 4,973,1057,0.1485,0.0076,0,0.1561
2012,8/8/2012,PBC,Outer,PB4,97,Palm Beach 4,974,1059,0.1473,0.0274,0,0.1747
2012,9/4/2012,PBC,Outer,PB5,98,Palm Beach 5,981,1115,0.1785,0.0377,0.0009,0.2171
2012,9/4/2012,PBC,Outer,PB5,98,Palm Beach 5,982,976,0.1977,0.0297,0,0.2274
2012,9/4/2012,PBC,Outer,PB5,98,Palm Beach 5,983,1090,0.1936,0.0147,0.0018,0.2101
2012,9/4/2012,PBC,Outer,PB5,98,Palm Beach 5,984,951,0.1693,0.0683,0.0032,0.2408
2012,7/2/2012,DC,Outer,DC4,99,Dade County 4,991,1032,0.1696,0.0165,0.001,0.1871
2012,7/2/2012,DC,Outer,DC4,99,Dade County 4,992,1100,0.1482,0.0091,0,0.1573
2012,7/2/2012,DC,Outer,DC4,99,Dade County 4,993,1094,0.1901,0.0119,0,0.202
2012,7/2/2012,DC,Outer,DC4,99,Dade County 4,994,1305,0.1111,0.0023,0,0.1134
2013,8/14/2013,DC,Inner,DC5,0,Dade County 5,1,942,0.0849,0.0202,0.0042,0.1093
2013,8/14/2013,DC,Inner,DC5,0,Dade County 5,2,790,0.181,0.0342,0.0025,0.2177
2013,8/14/2013,DC,Inner,DC5,0,Dade County 5,3,983,0.1628,0.0122,0.0071,0.1821
2013,8/14/2013,DC,Inner,DC5,0,Dade County 5,4,922,0.141,0.0195,0,0.1605
2013,7/29/2013,BC,Inner,BC4,1,Broward County 4,11,959,0.0428,0.0167,0,0.0595
2013,7/29/2013,BC,Inner,BC4,1,Broward County 4,12,1000,0.02,0.014,0,0.034
2013,7/29/2013,BC,Inner,BC4,1,Broward County 4,13,1158,0.0311,0.0086,0.0017,0.0414
2013,7/29/2013,BC,Inner,BC4,1,Broward County 4,14,967,0.03,0.0062,0,0.0362
2013,9/26/2013,BC,Middle,BC5,2,Broward County 5,21,1088,0.0542,0.0349,0,0.0891
2013,9/26/2013,BC,Middle,BC5,2,Broward County 5,22,924,0.039,0.0108,0.0011,0.0509
2013,9/26/2013,BC,Middle,BC5,2,Broward County 5,23,1015,0.0384,0.0365,0.003,0.0779
2013,9/26/2013,BC,Middle,BC5,2,Broward County 5,24,1088,0.0294,0.023,0,0.0524
2013,9/26/2013,BC,Outer,BC6,3,Broward County 6,31,947,0.1785,0.0095,0,0.188
2013,9/26/2013,BC,Outer,BC6,3,Broward County 6,32,1103,0.1079,0.0218,0,0.1297
2013,9/26/2013,BC,Outer,BC6,3,Broward County 6,33,1051,0.1484,0.0057,0,0.1541
2013,9/26/2013,BC,Outer,BC6,3,Broward County 6,34,1075,0.1647,0.0205,0.0009,0.1861
2013,10/1/2013,DC,Nearshore,DC6,4,Dade County 6,41,835,0.0599,0.0263,0.024,0.1102
2013,10/1/2013,DC,Nearshore,DC6,4,Dade County 6,42,1006,0.0795,0.0417,0.005,0.1262
2013,10/1/2013,DC,Nearshore,DC6,4,Dade County 6,43,1000,0.044,0.016,0.004,0.064
2013,10/1/2013,DC,Nearshore,DC6,4,Dade County 6,44,939,0.0373,0.033,0.0043,0.0746
2013,10/1/2013,DC,Middle,DC7,5,Dade County 7,51,1083,0.048,0.0785,0,0.1265
2013,10/1/2013,DC,Middle,DC7,5,Dade County 7,52,1032,0.0223,0.0262,0,0.0485
2013,10/1/2013,DC,Middle,DC7,5,Dade County 7,53,1117,0.0483,0.0269,0.0009,0.0761
2013,10/1/2013,DC,Middle,DC7,5,Dade County 7,54,1088,0.0441,0.0285,0,0.0726
2013,8/14/2013,DC,Nearshore,DC8,6,Dade County 8,61,897,0.1204,0.0045,0.0011,0.126
2013,8/14/2013,DC,Nearshore,DC8,6,Dade County 8,62,854,0.1593,0.0047,0,0.164
2013,8/14/2013,DC,Nearshore,DC8,6,Dade County 8,63,1016,0.1841,0.003,0.0207,0.2078
2013,8/14/2013,DC,Nearshore,DC8,6,Dade County 8,64,873,0.1294,0.0057,0,0.1351
2013,9/17/2013,PBC,Nearshore,PB1,84,Palm Beach 1,841,955,0,0,0,0
2013,9/17/2013,PBC,Nearshore,PB1,84,Palm Beach 1,842,833,0,0,0,0
2013,9/17/2013,PBC,Nearshore,PB1,84,Palm Beach 1,843,918,0,0,0,0
2013,9/17/2013,PBC,Nearshore,PB1,84,Palm Beach 1,844,980,0,0,0,0
2013,9/17/2013,PBC,Outer,PB2,85,Palm Beach 2,851,1033,0.3001,0.0145,0.001,0.3156
2013,9/17/2013,PBC,Outer,PB2,85,Palm Beach 2,852,821,0.1498,0.0158,0.0049,0.1705
2013,9/17/2013,PBC,Outer,PB2,85,Palm Beach 2,853,864,0.1123,0,0,0.1123
2013,9/17/2013,PBC,Outer,PB2,85,Palm Beach 2,854,867,0.0807,0,0.0058,0.0865
2013,9/18/2013,PBC,Outer,PB3,86,Palm Beach 3,861,970,0.1113,0,0.0124,0.1237
2013,9/18/2013,PBC,Outer,PB3,86,Palm Beach 3,862,1076,0.04,0.026,0.0158,0.0818
2013,9/18/2013,PBC,Outer,PB3,86,Palm Beach 3,863,864,0.1644,0,0.0081,0.1725
2013,9/18/2013,PBC,Outer,PB3,86,Palm Beach 3,864,875,0.1337,0.0057,0.0023,0.1417
2013,6/4/2013,BC,Nearshore,BC1,87,Broward County 1,871,969,0.0372,0.0382,0,0.0754
2013,6/4/2013,BC,Nearshore,BC1,87,Broward County 1,872,1061,0.0292,0.05,0,0.0792
2013,6/4/2013,BC,Nearshore,BC1,87,Broward County 1,873,1103,0.0308,0.0462,0.0018,0.0788
2013,6/4/2013,BC,Nearshore,BC1,87,Broward County 1,874,1002,0.0339,0.025,0.002,0.0609
2013,6/4/2013,BC,Middle,BC2,88,Broward County 2,881,1037,0.028,0.0116,0,0.0396
2013,6/4/2013,BC,Middle,BC2,88,Broward County 2,882,1149,0.0218,0.0044,0,0.0262
2013,6/4/2013,BC,Middle,BC2,88,Broward County 2,883,1040,0.0346,0.0288,0.001,0.0644
2013,6/4/2013,BC,Middle,BC2,88,Broward County 2,884,1077,0.0362,0.0214,0,0.0576
2013,7/29/2013,BC,Outer,BC3,89,Broward County 3,891,1013,0.079,0.0661,0,0.1451
2013,7/29/2013,BC,Outer,BC3,89,Broward County 3,892,1004,0.1016,0.0249,0.002,0.1285
2013,7/29/2013,BC,Outer,BC3,89,Broward County 3,893,1055,0.091,0.0322,0,0.1232
2013,7/29/2013,BC,Outer,BC3,89,Broward County 3,894,1033,0.0833,0.0436,0.001,0.1279
2013,6/18/2013,BC,Nearshore,BCA,90,Broward County A,901,3366,0.0056,0.0264,0.0003,0.0323
2013,6/18/2013,BC,Nearshore,BCA,90,Broward County A,902,3704,0.0011,0.0243,0,0.0254
2013,6/18/2013,BC,Nearshore,BCA,90,Broward County A,903,3767,0.0024,0.0204,0,0.0228
2013,6/18/2013,BC,Nearshore,BCA,90,Broward County A,904,3090,0.0039,0.0155,0,0.0194
2013,9/25/2013,DC,Inner,DC1,91,Dade County 1,911,1026,0.0478,0.0439,0.0019,0.0936
2013,9/25/2013,DC,Inner,DC1,91,Dade County 1,912,961,0.0395,0.0427,0.0031,0.0853
2013,9/25/2013,DC,Inner,DC1,91,Dade County 1,913,1119,0.0232,0.059,0.0027,0.0849
2013,9/25/2013,DC,Inner,DC1,91,Dade County 1,914,1029,0.034,0.0292,0.0068,0.07
2013,8/13/2013,DC,Middle,DC2,92,Dade County 2,921,1011,0.091,0.0168,0,0.1078
2013,8/13/2013,DC,Middle,DC2,92,Dade County 2,922,1003,0.1167,0.011,0,0.1277
2013,8/13/2013,DC,Middle,DC2,92,Dade County 2,923,923,0.0834,0.0282,0,0.1116
2013,8/13/2013,DC,Middle,DC2,92,Dade County 2,924,918,0.0948,0.012,0.0011,0.1079
2013,8/13/2013,DC,Outer,DC3,93,Dade County 3,931,1239,0.0751,0.021,0,0.0961
2013,8/13/2013,DC,Outer,DC3,93,Dade County 3,932,954,0.0566,0.0094,0,0.066
2013,8/13/2013,DC,Outer,DC3,93,Dade County 3,933,1062,0.0904,0.0132,0,0.1036
2013,8/13/2013,DC,Outer,DC3,93,Dade County 3,934,966,0.0321,0.0373,0,0.0694
2013,6/12/2013,MC,Nearshore,MC1,94,Martin County 1,941,982,0,0,0,0
2013,6/12/2013,MC,Nearshore,MC1,94,Martin County 1,942,911,0,0,0,0
2013,6/12/2013,MC,Nearshore,MC1,94,Martin County 1,943,879,0,0,0,0
2013,6/12/2013,MC,Nearshore,MC1,94,Martin County 1,944,1008,0,0.004,0.001,0.005
2013,6/12/2013,MC,Nearshore,MC2,95,Martin County 2,951,968,0,0,0,0
2013,6/12/2013,MC,Nearshore,MC2,95,Martin County 2,952,1007,0,0,0,0
2013,6/12/2013,MC,Nearshore,MC2,95,Martin County 2,953,1012,0,0,0,0
2013,6/12/2013,MC,Nearshore,MC2,95,Martin County 2,954,934,0,0,0,0
2013,9/19/2013,PBC,Outer,PB4,97,Palm Beach 4,971,930,0.2237,0.0215,0,0.2452
2013,9/19/2013,PBC,Outer,PB4,97,Palm Beach 4,972,884,0.1572,0.026,0,0.1832
2013,9/19/2013,PBC,Outer,PB4,97,Palm Beach 4,973,930,0.1376,0.0054,0,0.143
2013,9/19/2013,PBC,Outer,PB4,97,Palm Beach 4,974,866,0.1409,0.0416,0.0035,0.186
2013,9/20/2013,PBC,Outer,PB5,98,Palm Beach 5,981,993,0.141,0.0363,0.002,0.1793
2013,9/20/2013,PBC,Outer,PB5,98,Palm Beach 5,982,1061,0.1565,0.016,0.0019,0.1744
2013,10/8/2013,PBC,Outer,PB5,98,Palm Beach 5,983,971,0.1998,0.0113,0.001,0.2121
